30000,10000.0,15.4
30000,100000.0,3.3
30000,1000000.0,4.2
60000,10000.0,9.0
60000,100000.0,10.0
60000,1000000.0,7.1
120000,10000.0,10.7
120000,100000.0,6.8
120000,1000000.0,10.0
240000,10000.0,20.0
240000,100000.0,12.5
240000,1000000.0,27.5
480000,10000.0,33.9
480000,100000.0,23.2
480000,1000000.0,40.0
960000,10000.0,63.5
960000,100000.0,63.5
960000,1000000.0,83.5
1920000,10000.0,121.8
1920000,100000.0,120.9
1920000,1000000.0,107.7
